searchName;relationNumber;nameLine1;nameLine2;nameLine3;addressLine1;addressLine2;addressLine3;postalCode;city;countryCode;subentityCode;postOfficeBox;postOfficeBoxPostalcode;postOfficeBoxCity;postOfficeBoxCountry;telephoneNumber;telefaxNumber;emailAddress;internetAddress;contactPerson;typeOfRelation;currencyCode;vatCode;languageCode;relationGroup;paymentTerm;creditLimit;vatNumberOrg;vatNumber
NOAMBIPLANTMANDA0001;10017431577;Ambiplants As;-;;Doneheia 167 ;;;4516;MANDAL;NO;;;;;;;;;;;1;;0;;1;;;899517512;NO899517512
NOAKTIESELSHEMSE0001;10017443242;Aktieselskapet Vinmonopolet;Butikk Hemsedal;;Postboks 116  ;;;3561;Hemsedal;NO;;;;;;;;;;;1;;0;;1;;;817209882;NO817209882
NOANNENETAGTROND0002;10017448092;Annen Etage Lambertseter As;-;;Postboks 3261 Torgarden  ;;;7439;Trondheim;NO;;;;;;;;;;;1;;0;;1;;;941553516;NO941553516
NOBAGBROKERASKER0001;10017450627;Bagbrokers As;-;;Postboks 32  ;;;1371;Asker;NO;;;;;;;;;;;1;;0;;1;;;911878976;NO911878976
NOADVOKATFIOSLO0039;10017468124;Advokatfirmaet Brandstad;-;;Nedre Slottsgate 4 ;;;0157;OSLO;NO;;;;;;;;;;;1;;0;;1;;;993052620;NO993052620
SEABTINGSTAGOTEB0002;10017489245;Ab Tingstad Papper;-;;Marienholmsgatan 1;;;40251;Göteborg;SE;;;;;;;;;;;1;;0;;1;;;556117-1199;SE556117-1199
NOADEPTORASBERGE0001;10017500785;Adeptor AS;-;;Postboks 6171 ;;;5892;BERGEN;NO;;;;;;;;;;;1;;0;;1;;;997293851;NO997293851
NOACTIVEVOILIERS0001;10017550657;Active Voice Norge Kjell Arne Nyber;-;;Postboks 560;;;3412;LIERSTRANDA;NO;;;;;;;;;;;1;;0;;1;;;966264799;NO966264799
NOAKVAPLANNTROMS0001;10017563981;Akvaplan-Niva As;Avd Alta;;Postboks 6606 Langnes;;;9296;Tromsø;NO;;;;;;;;;;;1;;0;;1;;;937375158;NO937375158
NOAPILITYASGAUPN0001;10017575589;Apility As;Avd Bergen;;Røslebakkane 61 ;;;6868;GAUPNE;NO;;;;;;;;;;;1;;0;;1;;;995849909;NO995849909
NOAGENTMASHATLE0001;10017595587;Agent M As;-;;Krakanesvegen 9 ;;;5635;Hatlestrand;NO;;;;;;;;;;;1;;0;;1;;;999648991;NO999648991
NOAGDERENERKRIST0002;10017598326;Agder Energi As;-;;Postboks 603 Lundsiden  ;;;4606;Kristiansand S;NO;;;;;;;;;;;1;;0;;1;;;981952324;NO981952324
NOAUKRUSTSEALVDA0001;10017631390;Aukrustsenterets Venner;-;;Postboks 1  ;;;2561;Alvdal;NO;;;;;;;;;;;1;;0;;1;;;994072609;NO994072609
NOAMEDIASALMOIRA0001;10017637728;Amedia Salg Og Marked As;Avd Fredrikstad;;Postboks 4458  ;;;8608;Mo I Rana;NO;;;;;;;;;;;1;;0;;1;;;881637642;NO881637642
NOAIRPRODUCLIERS0001;10017660753;AIR-Product Norge As;-;;Terminalen 9 ;;;3414;Lierstranda;NO;;;;;;;;;;;1;;0;;1;;;999156142;NO999156142
NO3HUSASLILLE0001;10017660969;3Hus As;-;;Postboks 1002 Lillestrøm Syd  ;;;2012;Lillestrøm;NO;;;;;;;;;;;1;;0;;1;;;998156025;NO998156025
NOALTAKOMMUALTA0003;10017663062;Alta Kommune;-;;Postboks 1403  ;;;9506;Alta;NO;;;;;;;;;;;1;;0;;1;;;944588132;NO944588132
NOARBEIDSMIMJOND0001;10017673319;Arbeidsmiljøskaddes Landsforening B;-;;Postboks 296;;;3051;MJØNDALEN;NO;;;;;;;;;;;1;;0;;1;;;988777021;NO988777021
NOADVOKATFIKRIST0004;10017839811;Advokatfirmaet Sylte As;Avd Oslo;;Postboks 1013 Lundsiden  ;;;4687;Kristiansand S;NO;;;;;;;;;;;1;;0;;1;;;989258699;NO989258699
NOASKOTRANSMOIRA0001;10017841486;Asko Transport As;-;;Postboks 4783 ;;;8608;MO I RANA;NO;;;;;;;;;;;1;;0;;1;;;999320600;NO999320600
NOATLANTISVVAKSD0001;10017849216;Atlantis Vvs & Interiør Arne Ragnar;-;;Postboks 74  ;;;5726;Vaksdal;NO;;;;;;;;;;;1;;0;;1;;;995776634;NO995776634
NOASOIVINDJNAMSO0001;10017906495;As Øivind Johansen;Avd Pib;;Postboks 163 Sentrum  ;;;7801;Namsos;NO;;;;;;;;;;;1;;0;;1;;;913188292;NO913188292
NOALERISUNGSTAVA0001;10018138775;Aleris Ungplan & Boi AS;Region Sør Avdelingskontor Stavange;;Postboks 8071 Forus  ;;;4068;Stavanger;NO;;;;;;;;;;;1;;0;;1;;;985194653;NO985194653
NOEQUINORASSTAVA0005;10018189430;Equinor ASA;Avd Kontor Harstad;;Postboks 8500 Forus  ;;;4035;Stavanger;NO;;;;;;;;;;;1;;0;;1;;;923609016;NO923609016
NOBACHJOHANLARVI0001;10018245018;Bach Johansen Interiør & Håndverk A;-;;Nansetgata 16 ;;;3256;LARVIK;NO;;;;;;;;;;;1;;0;;1;;;912124398;NO912124398
NOADVOKATFIOSLO0040;10018303882;Advokatfirmaet Hbn Henriksen Bakke-;Henriksen Bakke-Nielsen Ans;;Postboks 1443 Vika  ;;;0115;Oslo;NO;;;;;;;;;;;1;;0;;1;;;912180611;NO912180611
NOADVOKATFIOSLO0041;10018330711;Advokatfirma Espen Henrik Johansen;-;;Thereses Gate 14 ;;;0452;Oslo;NO;;;;;;;;;;;1;;0;;1;;;911994798;NO911994798
NOADVOKATFIOSLO0042;10018335256;Advokatfirmaet Hbn As;-;;Postboks 1443 Vika  ;;;0115;Oslo;NO;;;;;;;;;;;1;;0;;1;;;912089711;NO912089711
NOALOUTENLITROND0001;10018346048;Alo Uten Like As;-;;Postboks 3261 Torgarden  ;;;7439;Trondheim;NO;;;;;;;;;;;1;;0;;1;;;912098656;NO912098656
NOAKERSHUSGGJERD0001;10018425925;Akershusgartneren As;-;;Postboks 100  ;;;2024;Gjerdrum;NO;;;;;;;;;;;1;;0;;1;;;993961809;NO993961809
NOACOHOLDINBERGE0001;10018446582;Aco Holding As;-;;Postboks 8 Slettebakken;;;5899;BERGEN;NO;;;;;;;;;;;1;;0;;1;;;994632825;NO994632825
NOARJOCONSUFLISA0001;10018451293;Arjo Consult;-;;Postboks 72   ;;;2271;Flisa;NO;;;;;;;;;;;1;;0;;1;;;911949008;NO911949008
NOALEREASOSLO0001;10018483007;Alere As;-;;Postboks 93 Kjelsås  ;;;0411;Oslo;NO;;;;;;;;;;;1;;0;;1;;;933783405;NO933783405
NOADVOKATFIOSLO0043;10018500974;Advokatfirma Tomasz Nierzwicki;-;;Holbergs Gate 19 ;;;0166;Oslo;NO;;;;;;;;;;;1;;0;;1;;;998187788;NO998187788
NOADVOKATFIOSLO0044;10018525997;Advokatfirma Stoltz;-;;Postboks 2387 Solli  ;;;0201;Oslo;NO;;;;;;;;;;;1;;0;;1;;;912027872;NO912027872
SEALLERMEDIFROSO0002;10018556976;Aller Media As;Avd Adlink;;Fe10101;;;838 78;Frösön;SE;;;;;;;;;;;1;;0;;1;;;910119877;SE910119877
NOATAHILLSMDRAMM0001;10018560127;Ata Hill & Smith As;-;;Jacob Borchs Gate 6 ;;;3012;DRAMMEN;NO;;;;;;;;;;;1;;0;;1;;;998603811;NO998603811
NOBALLANGENBALLA0004;10018563147;Ballangen Fotballklubb;-;;Postboks 101  ;;;8546;Ballangen;NO;;;;;;;;;;;1;;0;;1;;;993579807;NO993579807
NOBABYBANDEKRIST0001;10018574425;Babybanden As;-;;Barstølveien 50;;;4636;KRISTIANSAND S;NO;;;;;;;;;;;1;;0;;1;;;912027260;NO912027260
NOAMUNDSENBOSLO0001;10018615038;Amundsen Bryggeri As;-;;Rådhusgata 32 ;;;0151;OSLO;NO;;;;;;;;;;;1;;0;;1;;;899053702;NO899053702
NOADVOKATFIOSLO0045;10018678432;Advokatfirmaet Barth Lundevall-Unge;-;;Kristian Augusts Gate 3 ;;;0164;Oslo;NO;;;;;;;;;;;1;;0;;1;;;912167917;NO912167917
NOAUSTEVOLLTORAN0001;10018724327;Austevoll El Installasjon AS;-;;Risvikvegen 43 ;;;5384;TORANGSVÅG;NO;;;;;;;;;;;1;;0;;1;;;998853710;NO998853710
NOARBORETETBLOMS0001;10018744317;Arboretets Venner;-;;Langenesvegen 98 ;;;5258;Blomsterdalen;NO;;;;;;;;;;;1;;0;;1;;;997980786;NO997980786
NOAINASASTROND0001;10018797752;Ainas As;-;;Postboks 3017 Lade  ;;;7441;Trondheim;NO;;;;;;;;;;;1;;0;;1;;;994067893;NO994067893
NOALEXSUSHIOSLO0001;10018832070;Alex Sushi Service As;-;;Cort Adelers Gate 2 ;;;0254;Oslo;NO;;;;;;;;;;;1;;0;;1;;;997626389;NO997626389
NOAUSTEVOLLBEKKJ0002;10018836626;Austevoll Apotek As;-;;Bekkjarvik 70 ;;;5397;Bekkjarvik;NO;;;;;;;;;;;1;;0;;1;;;998327954;NO998327954
NO123TAKASHAUGE0001;10018895614;123tak As;-;;Kvalamarka 1;;;5514;Haugesund;NO;;;;;;;;;;;1;;0;;1;;;911593564;NO911593564
NOASMONTASJSKI0001;10018960731;A.S. Montasje AS;-;;Verkstedveien 25 B;;;1400;SKI;NO;;;;;;;;;;;1;;0;;1;;;812160842;NO812160842
NOADVOKATFIMOSS0002;10018986546;Advokatfirma Lunde Robertsen As;-;;Postboks 245;;;1501;MOSS;NO;;;;;;;;;;;1;;0;;1;;;999318088;NO999318088
NOADVOKATFITROND0005;10019030864;Advokatfirmaet Wulff As;-;;Postboks 3261 Torgarden;;;7439;TRONDHEIM;NO;;;;;;;;;;;1;;0;;1;;;998882672;NO998882672
NOAGENTNORGOSLO0001;10019147247;Agent Norge AS;-;;Drammensveien 52 C;;;0271;OSLO;NO;;;;;;;;;;;1;;0;;1;;;998076536;NO998076536
NOAAMODVMEGSTAVA0001;10019196046;Aamod V/ Meghna Kanwar;-;;Vaulakroken 20 ;;;4018;Stavanger;NO;;;;;;;;;;;1;;0;;1;;;997765540;NO997765540
NOBRKEIENDOFLISA0001;10019203818;B. R. K. Eiendom As;-;;Postboks 148   ;;;2271;Flisa;NO;;;;;;;;;;;1;;0;;1;;;912428591;NO912428591
NOANDREASFSOSLO0001;10019207892;Andreas F. Skjelde;-;;Postboks 7145 St.Olavs Plass  ;;;0130;Oslo;NO;;;;;;;;;;;1;;0;;1;;;996048756;NO996048756
NOBALLERUDHTYRIS0001;10019231108;Ballerud Hagesenter Ans;-;;Nedre Fegriveien 53 ;;;3533;TYRISTRAND;NO;;;;;;;;;;;1;;0;;1;;;912177890;NO912177890
NOANKERSKALSKUDE0001;10019270585;Ankerskålen As;-;;Postboks 157   ;;;4297;Skudeneshavn;NO;;;;;;;;;;;1;;0;;1;;;912262111;NO912262111
NOADVOKATFIOSLO0046;10019294098;Advokatfirmaet Strandenæs As;-;;Postboks 1448 Vika  ;;;0115;Oslo;NO;;;;;;;;;;;1;;0;;1;;;998269660;NO998269660
NOABCBYGGSYSKI0001;10019300150;Abc- Byggsystem As;-;;Postboks 399  ;;;1401;Ski;NO;;;;;;;;;;;1;;0;;1;;;912405451;NO912405451
NOASKGARDFOJEVNA0001;10019341709;ASK Gård Foredling AS;-;;Amundrudveien 63 ;;;3520;JEVNAKER;NO;;;;;;;;;;;1;;0;;1;;;999287433;NO999287433
NOALTIFIBERHAUGE0001;10019370922;Altifiber As;Avd Evje;;Postboks 99  ;;;4381;Hauge I Dalane;NO;;;;;;;;;;;1;;0;;1;;;985279853;NO985279853
NOADVOKATFISANDV0002;10019388510;Advokatfirmaet Helland Ingebrigtsen;Avd Halden;;Postboks 400  ;;;1302;Sandvika;NO;;;;;;;;;;;1;;0;;1;;;997762851;NO997762851
NOARENDALKOGRIMS0002;10019389468;Arendal Kommune;Vitenbiten;;Postboks 503  ;;;4898;Grimstad;NO;;;;;;;;;;;1;;0;;1;;;940493021;NO940493021
NOAEMBRAERIBERGE0001;10019391480;Aembra - Erik Jacobsen;-;;Postboks 65 Øvre Ervik;;;5876;BERGEN;NO;;;;;;;;;;;1;;0;;1;;;987696419;NO987696419
NOALERISOMSOSLO0001;10019414472;Aleris Omsorg As;Avd Uranienborghjemmet;;Postboks 3003 Elisenberg;;;0207;OSLO;NO;;;;;;;;;;;1;;0;;1;;;982843790;NO982843790
NOAKERSHUSEOSLO0001;10019422269;Akershus Eiendomsdrift As;-;;Postboks 6636 Etterstad  ;;;0607;Oslo;NO;;;;;;;;;;;1;;0;;1;;;992305037;NO992305037
NOARCTICEXPTROMS0001;10019441509;Arctic Explorers As;-;;Hjalmar Johansens Gate 100 E;;;9007;Tromsø;NO;;;;;;;;;;;1;;0;;1;;;998515394;NO998515394
NOAIRDESIGNJAR0001;10019478824;Airdesign AS;-;;Ruglandveien 61;;;1358;Jar;NO;;;;;;;;;;;1;;0;;1;;;912403750;NO912403750
NOADVOKATFISANDV0003;10019487197;Advokatfirmaet Helland Ingebrigtsen;-;;Postboks 400  ;;;1302;Sandvika;NO;;;;;;;;;;;1;;0;;1;;;997762851;NO997762851
NOACSELEKTRKLEPP0001;10019523801;Acs Elektroautomasjon AS;-;;Bedriftsvegen 3 ;;;4353;Klepp Stasjon;NO;;;;;;;;;;;1;;0;;1;;;912278174;NO912278174
NOALTIBOXASSTAVA0001;10019527620;Altibox As;Avd Skedsmokorset;;Postboks 8124 Forus  ;;;4069;Stavanger;NO;;;;;;;;;;;1;;0;;1;;;984586612;NO984586612
NOAUTOSENTRTONSB0001;10019545747;Autosentrum Norge As;-;;Postboks 1244 Trudvang  ;;;3105;Tønsberg;NO;;;;;;;;;;;1;;0;;1;;;912646165;NO912646165
NOADVOKATFIOSLO0047;10019575041;Advokatfirmaet Elden Da;Avd Elverum;;Postboks 6684 St.Olavs Plass  ;;;0129;Oslo;NO;;;;;;;;;;;1;;0;;1;;;980162389;NO980162389
NOAKTIESELSGJERD0001;10019680031;Aktieselskapet Vinmonopolet;Vinmonopolet As Butikk Gjerdrum;;Postboks 126  ;;;2024;Gjerdrum;NO;;;;;;;;;;;1;;0;;1;;;817209882;NO817209882
NOANNESVASAMJOLK0001;10019686079;Anne Svåsand;-;;Nordre Toppe 39 ;;;5136;MJØLKERÅEN;NO;;;;;;;;;;;1;;0;;1;;;997419189;NO997419189
NOBAMASTORKOSLO0003;10019686129;Bama Storkjøkken AS;Avd Østfold;;Postboks 267 Alnabru;;;0614;Oslo;NO;;;;;;;;;;;1;;0;;1;;;995518333;NO995518333
NOARMIKASFITJA0001;10019703031;Armik As;-;;Postboks 35   ;;;5418;Fitjar;NO;;;;;;;;;;;1;;0;;1;;;912627527;NO912627527
NO4MATICPACSANDE0001;10019711448;4-Matic Packaging Norway As;-;;Stubbveien 41 ;;;3208;SANDEFJORD;NO;;;;;;;;;;;1;;0;;1;;;912764397;NO912764397
NOATVMAGASIFURNE0001;10019720951;Atv Magasinet As;-;;Arnkvernvegen 10 ;;;2320;FURNES;NO;;;;;;;;;;;1;;0;;1;;;812486632;NO812486632
NOASIATENMATROND0001;10019726875;Asiaten Mat AS;-;;Postboks 3261 Torgarden;;;7439;TRONDHEIM;NO;;;;;;;;;;;1;;0;;1;;;912160408;NO912160408
NOADVOKATDILILLE0001;10019755700;Advokatdirekte As;-;;Postboks 383  ;;;2001;Lillestrøm;NO;;;;;;;;;;;1;;0;;1;;;989164910;NO989164910
NOADVOKATFIMOSS0003;10019771178;Advokatfirmaet Thrana & Co. As;-;;Ekholtveien 114 ;;;1526;Moss;NO;;;;;;;;;;;1;;0;;1;;;912505537;NO912505537
GBADAREINTEHAMPS0001;10019771608;Adare International Ltd;-;;Lilly House,Priestley Road,Basingst;;;RG24 9LZ;Hampshire;GB;;;;;;;;;;;1;;0;;1;;;896953052;GB896953052
NOAUSTINNORDRAMM0001;10019777100;Austin Norge As;Avd Kristiansand;;Kobbervikdalen 75 ;;;3036;Drammen;NO;;;;;;;;;;;1;;0;;1;;;990890420;NO990890420
NOADVOKATHIHUSNE0001;10019793362;Advokat Hilde Magnusson As;-;;Postboks 84   ;;;5480;Husnes;NO;;;;;;;;;;;1;;0;;1;;;912783952;NO912783952
NOAMFIKREATOSLO0001;10019794287;Amfi Kreativ As;Alta;;Postboks 45 Økern  ;;;0508;Oslo;NO;;;;;;;;;;;1;;0;;1;;;977333954;NO977333954
NOADVOKATFIBERGE0013;10019806404;Advokatfirmaet Preto & Co Da;-;;Postboks 554 Sentrum  ;;;5806;Bergen;NO;;;;;;;;;;;1;;0;;1;;;912827380;NO912827380
NO2HANDINTESANDV0001;10019818730;2-Hand International Machinery And ;-;;Postboks 486  ;;;1302;Sandvika;NO;;;;;;;;;;;1;;0;;1;;;911634120;NO911634120
NOANKERSKOGHAMAR0001;10019821973;Ankerskogen Legesenter Da;-;;Ankerskogvegen 7 ;;;2319;Hamar;NO;;;;;;;;;;;1;;0;;1;;;997907108;NO997907108
NOANDERSFRYMOELV0001;10019885960;Anders Frydenberg;-;;Postboks 90   ;;;2391;Moelv;NO;;;;;;;;;;;1;;0;;1;;;912649008;NO912649008
NOATSBYGGSELIERS0001;10019917391;Ats Byggservice As;-;;Postboks 568;;;3412;LIERSTRANDA;NO;;;;;;;;;;;1;;0;;1;;;999555969;NO999555969
NOAUTONORASRADE0001;10019923399;Autonor As;-;;Langøyveien 3 ;;;1640;RÅDE;NO;;;;;;;;;;;1;;0;;1;;;997802233;NO997802233
NOALL2ASARNES0001;10019940799;All 2 As;-;;Droggetoppen 2 ;;;2150;Årnes;NO;;;;;;;;;;;1;;0;;1;;;891722702;NO891722702
NOADVOKATFIFREDR0003;10019951416;Advokatfirmaet Gaustad As;-;;Toldbodbrygga 2 ;;;1606;Fredrikstad;NO;;;;;;;;;;;1;;0;;1;;;912074498;NO912074498
NOARONAPARTOSLO0001;10019976710;Arona Partner;-;;Postboks 4691 Nydalen  ;;;0405;Oslo;NO;;;;;;;;;;;1;;0;;1;;;998212154;NO998212154
NOASBJORNROBARDU0001;10019997039;Asbjørn Rognli;-;;Bonesveien 226 ;;;9360;Bardu;NO;;;;;;;;;;;1;;0;;1;;;869479802;NO869479802
NOARVDESIGNLANGE0001;10020003942;Arv Design As;-;;O.A.Devold-Vegen 16 ;;;6030;LANGEVÅG;NO;;;;;;;;;;;1;;0;;1;;;997061535;NO997061535
NOADVOKATFIOSLO0048;10020006994;Advokatfirmaet Hessen & Knapstad Da;-;;Postboks 8923 Youngstorget  ;;;0028;Oslo;NO;;;;;;;;;;;1;;0;;1;;;913023358;NO913023358
NOAPPMEDIAATROND0001;10020048475;Appmedia As;-;;Postboks 3261 Torgarden;;;7439;TRONDHEIM;NO;;;;;;;;;;;1;;0;;1;;;913047478;NO913047478
NOADVOKATFESANDV0001;10020093406;Advokatfellesskapet Engemoen As;-;;Postboks 30  ;;;1300;Sandvika;NO;;;;;;;;;;;1;;0;;1;;;912889351;NO912889351
NOASNORDENSFORNE0001;10020141577;As Nordens Nyheter;-;;Postboks 1074 Forneburingen;;;1307;FORNEBU;NO;;;;;;;;;;;1;;0;;1;;;961097525;NO961097525
NOADVOKATFISOGND0001;10020144183;Advokatfirmaet Tollefsen As;-;;Postboks 25   ;;;6851;Sogndal;NO;;;;;;;;;;;1;;0;;1;;;912160068;NO912160068
NOADVOKATFIOSLO0049;10020162730;Advokatfirmaet Monica Lindbeck As;-;;Fridtjof Nansens Plass 9 ;;;0160;Oslo;NO;;;;;;;;;;;1;;0;;1;;;898385442;NO898385442
NO4HOMEASOSLO0001;10020214598;4home As;-;;Lybekkveien 16 C;;;0772;Oslo;NO;;;;;;;;;;;1;;0;;1;;;812168762;NO812168762
SEATLASCOPCSTOCK0001;10020225800;Atlas Copco Compressor Ab;-;;Sickla Industriväg 19;;;105 23;Stockholm;SE;;;;;;;;;;;1;;0;;1;;;556155-2794;SE556155-2794
NOAKERSOLUTSTORD0003;10020265285;Aker Solutions As;Avd Sub Rypefjord;;Postboks 2040  ;;;5409;Stord;NO;;;;;;;;;;;1;;0;;1;;;929877950;NO929877950
NOAKADEMIETOSLO0001;10020277249;Akademiet Privatist Og Nettstudier ;-;;Postboks 151 Bogstadveien  ;;;0323;Oslo;NO;;;;;;;;;;;1;;0;;1;;;996761592;NO996761592
NOAOSHELSETOSLO0001;10020295712;Aos Helsetjenester AS;-;;Postboks 6395 Etterstad  ;;;0604;Oslo;NO;;;;;;;;;;;1;;0;;1;;;912414450;NO912414450
NOADVOKATFIHOLME0001;10020316021;Advokatfirmaet Torunn Haug As;-;;Postboks 202   ;;;3081;Holmestrand;NO;;;;;;;;;;;1;;0;;1;;;995903849;NO995903849
NOASSPARKJOBERGE0001;10020320163;As Spar Kjøp;Avd Spar Kjøp Kokstad;;Postboks 7303;;;5020;BERGEN;NO;;;;;;;;;;;1;;0;;1;;;952884840;NO952884840
NOALERISHELOSLO0002;10020332549;Aleris Helse As;Avd Stavanger;;Frederik Stangs Gate 11 ;;;0264;Oslo;NO;;;;;;;;;;;1;;0;;1;;;943545634;NO943545634
NOAVIKOMDISTROMS0001;10020346317;Avikom Distribution As;-;;Postboks 2352 Langnes  ;;;9270;Tromsø;NO;;;;;;;;;;;1;;0;;1;;;996079333;NO996079333
NOAQUATIQCHLILLE0001;10020354600;Aquatiq Chemistry As;Avd Øvre Ervik;;Hovemovegen 1 ;;;2624;LILLEHAMMER;NO;;;;;;;;;;;1;;0;;1;;;983515827;NO983515827
NOANTHMSBEDOTTER0001;10020364450;Ant Hms & Bedriftshelse As;-;;Peter Fjærs Veg 1 ;;;7940;OTTERSØY;NO;;;;;;;;;;;1;;0;;1;;;987403829;NO987403829
DKALCONNORDKOBEN0001;10020375274;Alcon Nordic Norway Branch Office;-;;Edvard Thomsens Vej 14;;;2300;København S;DK;;;;;;;;;;;1;;0;;1;;;812878042;DK812878042
NOANDREASSEBODO0001;10020375720;Andreassens Rederi Ans;-;;Burøyveien 30 ;;;8012;Bodø;NO;;;;;;;;;;;1;;0;;1;;;856005682;NO856005682
NOALERISUNGSKIEN0001;10020390703;Aleris Ungplan & Boi AS;Avd Region Sør Skien Regionskontor ;;Torggata 10 ;;;3724;Skien;NO;;;;;;;;;;;1;;0;;1;;;985194653;NO985194653
NOASLAKLJONULVIK0001;10020405022;Aslak Ljone;-;;Solhovdvegen 12 ;;;5730;ULVIK;NO;;;;;;;;;;;1;;0;;1;;;912655571;NO912655571
NOARTHURSDAKRIST0001;10020414867;Arthursdatter Feng Shui Unn Jo. G. ;-;;Postboks 562  ;;;4665;Kristiansand S;NO;;;;;;;;;;;1;;0;;1;;;988980420;NO988980420
NLACCESSBUSVENLO0001;10020451935;Access Business Group International;-;;Celsiusweg 2 Industr. Est.4212 ;;;5928 PR;Venlo;NL;;;;;;;;;;;1;;0;;1;;;811659409;NL811659409
NOADVOKATHUHALDE0001;10020486287;Advokathuset Juria As;-;;Postboks 2098 Brødløs  ;;;1760;Halden;NO;;;;;;;;;;;1;;0;;1;;;911572702;NO911572702
NOARCTICASFFJELL0001;10020529961;Arctic Asfalt As;-;;Postboks 81   ;;;1477;Fjellhamar;NO;;;;;;;;;;;1;;0;;1;;;911941988;NO911941988
NOAUGUSTMYRAURSK0001;10020549134;August Myrvold;-;;Aurskog Senter  ;;;1930;Aurskog;NO;;;;;;;;;;;1;;0;;1;;;970247882;NO970247882
NOAMEDIAKUNMOIRA0001;10020556147;Amedia Kundesenter As;-;;Postboks 4458  ;;;8608;Mo I Rana;NO;;;;;;;;;;;1;;0;;1;;;986283382;NO986283382
NOADECCONORMOIRA0001;10020579438;Adecco Norge AS;Avd Adecco Global Im;;Postboks 4457  ;;;8608;Mo I Rana;NO;;;;;;;;;;;1;;0;;1;;;935333156;NO935333156
NOBAKERIETKDEKNE0001;10020639828;Bakeriet Kaffebar AS;-;;Myrane 13 ;;;6718;Deknepollen;NO;;;;;;;;;;;1;;0;;1;;;913077040;NO913077040
NOALPHASECUHITRA0001;10020651161;Alpha Security As;-;;Postboks 102   ;;;7239;Hitra;NO;;;;;;;;;;;1;;0;;1;;;813295482;NO813295482
NOBAMADAGLIOSLO0001;10020703434;Bama Dagligvare As;-;;Postboks 267 Alnabru  ;;;0614;Oslo;NO;;;;;;;;;;;1;;0;;1;;;995518015;NO995518015
NOASSAABLOYSKI0001;10020709993;Assa Abloy Global Solutions Norway ;Avd Moss;;Postboks 340  ;;;1402;Ski;NO;;;;;;;;;;;1;;0;;1;;;974493438;NO974493438
NOAKTIMEDVETROND0001;10020715826;Aktimed Vest As;Avd Stord;;Sluppenvegen 25 ;;;7037;TRONDHEIM;NO;;;;;;;;;;;1;;0;;1;;;981921917;NO981921917
NOAMOBLERASOSLO0001;10020716022;A-Møbler As;Avd Vøyenenga;;Postboks 67 Alnabru  ;;;0614;Oslo;NO;;;;;;;;;;;1;;0;;1;;;910082620;NO910082620
NOAGDERLOFTKRIST0001;10020717269;Agder Løft & Løp Tom Andre Lysgård ;-;;Postboks 6080 Søm  ;;;4691;Kristiansand S;NO;;;;;;;;;;;1;;0;;1;;;993279161;NO993279161
NOALLSERVICSTAVA0001;10020731567;Allservice A/S;Avd Kvaleberg;;Postboks 3061 Hillevåg;;;4095;STAVANGER;NO;;;;;;;;;;;1;;0;;1;;;918260315;NO918260315
NOAPERTOROLSANDV0001;10020783964;Apertor Olerud;-;;Postboks 166  ;;;1300;Sandvika;NO;;;;;;;;;;;1;;0;;1;;;994853465;NO994853465
NOASKERBILSASKER0001;10020816327;Asker Bilservice As;-;;Askerveien 61 ;;;1384;Asker;NO;;;;;;;;;;;1;;0;;1;;;985058113;NO985058113
NOAFRICANHOSTROM0001;10020847389;African House Frisør Og Boutique Ta;-;;Henrik Ibsens Vei 82 ;;;2010;Strømmen;NO;;;;;;;;;;;1;;0;;1;;;912160912;NO912160912
NOABUSGRUPPSON0001;10020870969;Abus-Gruppen Nordic;-;;Postboks 144  ;;;1556;Son;NO;;;;;;;;;;;1;;0;;1;;;813138972;NO813138972
NOACCESSOSLSNARO0001;10020900261;Access Oslo As;-;;Postboks 34;;;1335;SNARØYA;NO;;;;;;;;;;;1;;0;;1;;;912274780;NO912274780
NOADVOKATMAHAMAR0001;10020919147;Advokat Marianne Wiken M.N.A.;-;;Torggata 32 ;;;2317;HAMAR;NO;;;;;;;;;;;1;;0;;1;;;912386694;NO912386694
NOAVIATORBGSTJOR0001;10020923354;Aviator-Bgh As;-;;Hotellgata 2 ;;;7500;Stjørdal;NO;;;;;;;;;;;1;;0;;1;;;895777072;NO895777072
NOANNEIRENESKI0001;10020954961;Anne Irene Jensen, Lege, Spesialist;-;;Postboks 321  ;;;1401;Ski;NO;;;;;;;;;;;1;;0;;1;;;913394135;NO913394135
NOADVOKATFIOSLO0050;10020965835;Advokatfirmaet Vestor As;-;;Olaf Helsets Vei 5 ;;;0694;OSLO;NO;;;;;;;;;;;1;;0;;1;;;913293908;NO913293908
NOANDRESKRUMYSEN0001;10021013338;Andre Skruer AS;-;;Hersletveien 27 ;;;1852;MYSEN;NO;;;;;;;;;;;1;;0;;1;;;913408381;NO913408381
NOAGRITEKNINAMNA0001;10021016174;Agriteknikk AS;-;;Sorknesgrenda 42 ;;;2265;NAMNÅ;NO;;;;;;;;;;;1;;0;;1;;;911734400;NO911734400
NOAREMARKSEMOIRA0001;10021027718;Aremark Senter As;Joker Aremark;;Postboks 4781  ;;;8608;Mo I Rana;NO;;;;;;;;;;;1;;0;;1;;;913283783;NO913283783
NOBTARBERGATJORV0001;10021045397;B Tarberg As;-;;Sandvikvegen 174 ;;;6070;TJØRVÅG;NO;;;;;;;;;;;1;;0;;1;;;944082026;NO944082026
